ID,SHOPCODEAPPROVERSID,SHOPCODEPRIMARYAPPROVER,SHOPCODESECONDARYAPPROVER,SHOPCODETHIRDAPPROVER,MPNID,COUNTRYID,ADDDATE,ADDBY,MODDATE,MODBY,PRIMARYAPPROVERLEAVE,PRIMARYAPPROVERLEAVEFROM,PRIMARYAPPROVERLEAVETO,KITAPPROVER,CAT
6119,5721,4023972,314835420,,6160,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6120,5723,314835420,314835420,,6292,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6121,5725,4023972,314835420,,6162,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6122,5726,314835420,314835420,,6439,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6123,5728,4023972,314835420,,6001,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6124,5729,4023972,314835420,,6061,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6125,5731,4023972,314835420,,6437,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6126,5733,4023972,314835420,,6170,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6127,5734,4023972,314835420,,6275,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6128,5736,4023972,314835420,,6234,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6129,5738,4023972,314835420,,6043,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6130,5739,4023972,314835420,,6465,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6131,5741,4023972,314835420,,6327,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6132,5743,314835420,314835420,,6274,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6133,5744,4023972,314835420,,6247,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6134,5746,4023972,314835420,,6401,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6135,5748,4023972,314835420,,6204,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6136,5749,4023972,314835420,,5929,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6137,5751,4023972,314835420,,5935,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6138,5752,4023972,314835420,,5944,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6139,5754,4023972,314835420,,6281,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6140,5756,4023972,314835420,,6015,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6141,5757,4023972,314835420,,6080,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6142,5759,4023972,314835420,,5906,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6143,5761,4023972,314835420,,6065,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6144,5762,4023972,314835420,,6032,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6145,5764,4023972,314835420,,6414,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6146,5766,4023972,314835420,,6325,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6147,5767,314835420,314835420,,6090,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6148,5769,314835420,314835420,,6081,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6149,5771,4023972,314835420,,6094,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6150,5772,4023972,314835420,,5950,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6151,5774,4023972,314835420,,6472,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6152,5775,4023972,314835420,,6132,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6153,5777,4023972,314835420,,6285,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6154,5779,4023972,314835420,,6313,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6155,5780,4023972,314835420,,5945,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6156,5782,4023972,314835420,,6251,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6157,5784,4023972,314835420,,6005,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6158,5785,4023972,314835420,,6129,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6159,5787,4023972,314835420,,5888,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6160,5789,4023972,314835420,,6119,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6161,5790,4023972,314835420,,6007,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6162,5792,314835420,314835420,,6088,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6163,5793,4023972,314835420,,6098,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6164,5795,4023972,314835420,,6051,,04-DEC-12 10:01:02,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6165,5805,4023972,314835420,,6143,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6166,5806,4023972,314835420,,6365,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6167,5808,4023972,314835420,,6146,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6168,5810,4023972,314835420,,6030,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6169,5811,4023972,314835420,,6370,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6170,5813,4023972,314835420,,6209,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6171,6262,6130803,,,6597,,16-JAN-13 02:38:45,1002771,,,,,,,B
6172,6267,6130803,,,6575,,29-JAN-13 00:36:40,1002771,,,,,,,B
6173,6269,6130803,,,6620,,04-FEB-13 22:35:00,1002771,,,,,,,B
6174,6271,3142369,,,6710,,18-JUN-15 00:24:11,1002771,,,,,,,B
6175,6282,6130803,,,6606,,04-MAR-13 21:31:07,1002771,,,,,,,B
6176,6283,6130803,,,6572,,06-MAR-13 10:50:18,1002771,,,,,,,B
6177,6284,478745852,230698036,,6738,,05-DEC-16 05:48:36,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6178,6295,478745852,230698036,,1119,,05-DEC-16 05:48:35,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6179,6557,3142369,,,6865,,18-JUN-15 00:24:09,1002771,,,,,,,B
6180,6560,302676119,,,6907,,07-JUL-15 04:49:55,1002771,13-AUG-14 18:10:08,1002771,,,,,B
6181,6561,303487800,6133942,,6892,,04-JAN-17 00:56:03,1002771,09-JUL-13 16:37:46,1002771,1,10-JUL-13 00:00:00,19-JUL-13 00:00:00,,B
6182,6563,6130803,,,6902,,13-MAY-13 01:00:32,1002771,,,,,,,B
6183,6568,6130803,,,6995,,04-JUN-13 00:54:54,1002771,,,,,,,B
6184,6572,6130803,,,7047,,06-JUN-13 04:34:11,1002771,,,,,,,B
6185,6577,3142369,,,7067,,18-JUN-15 00:24:11,1002771,14-OCT-13 18:27:11,1002771,,,,,B
6186,6580,168336520,,,6804,,08-NOV-16 00:53:56,1002771,,,,,,,B
6187,6582,6130803,,,7190,,20-JUN-13 12:54:36,1002771,,,,,,,B
6188,6597,168336520,168336520,,7262,,16-MAR-15 03:18:43,1002771,30-SEP-16 12:49:02,1002771,0,,,,B
6189,2663,6130803,,,3904,,15-MAY-12 14:14:57,1002771,12-JUL-13 12:18:56,1002771,,,,,B
6190,2674,6130803,,,3912,,15-MAY-12 14:14:58,1002771,12-JUL-13 12:18:56,1002771,,,,,B
6191,3970,6130803,,,4659,,15-MAY-12 14:14:52,1002771,12-JUL-13 12:18:56,1002771,,,,,B
6192,4175,168336520,168336520,,4800,,04-DEC-14 02:47:44,1002771,30-SEP-16 12:49:02,1002771,0,,,,B
6193,6611,6136127,,,6961,,26-JUL-13 05:02:35,1002771,,,,,,,B
6194,6612,478745852,230698036,,6904,,05-DEC-16 05:48:35,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6195,6614,302676119,,,7327,,07-JUL-15 04:49:57,1002771,13-AUG-14 18:10:08,1002771,,,,,B
6196,6616,6130803,,,7130,,01-AUG-13 23:19:47,1002771,,,,,,,B
6197,6621,6130803,,,7292,,07-AUG-13 01:34:12,1002771,,,,,,,B
6198,6625,168336520,168336520,,7342,,04-DEC-14 02:47:44,1002771,30-SEP-16 12:49:02,1002771,0,,,,B
6199,6657,478745852,230698036,,7307,,05-DEC-16 05:48:35,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6200,6659,6130803,,,7290,,09-DEC-13 00:53:01,1002771,,,,,,,B
6201,6664,6130803,,,7294,,19-DEC-13 02:20:10,1002771,,,,,,,B
6202,6666,478745852,230698036,,7239,,05-DEC-16 05:48:35,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6203,6670,6130803,,,7475,,20-DEC-13 02:42:25,1002771,,,,,,,B
6204,6673,3142369,3142369,,7351,,18-JUN-15 00:24:09,1002771,22-DEC-14 15:19:36,2614751,1,22-DEC-14 00:00:00,05-JAN-15 00:00:00,,B
6205,6675,478745852,230698036,,6962,,21-FEB-17 03:58:29,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6206,6713,168336520,,,7315,,08-NOV-16 00:53:56,1002771,,,,,,,B
6207,6721,168336520,168336520,,7553,,16-MAR-15 03:18:41,1002771,30-SEP-16 12:49:02,1002771,0,,,,B
6208,6724,6133942,6133942,,7567,,27-AUG-15 00:52:29,1002771,21-JUL-15 10:12:12,6136942,1,22-JUL-15 00:00:00,14-AUG-18 00:00:00,,B
6209,6733,3142369,3142369,,7592,,18-JUN-15 00:24:11,1002771,22-DEC-14 15:19:36,2614751,1,22-DEC-14 00:00:00,05-JAN-15 00:00:00,,B
6210,6736,6133942,,,7735,,30-JAN-17 00:03:43,1002771,,,,,,,B
6211,6743,6130803,,,7736,,21-APR-14 02:10:49,1002771,,,,,,,B
6212,6745,6136942,6133942,,7640,,16-JUN-15 00:05:53,1002771,21-JUL-15 10:12:12,6136942,1,22-JUL-15 00:00:00,14-AUG-18 00:00:00,,B
6213,6779,3142369,,,7604,,18-JUN-15 00:24:11,1002771,,,,,,,B
6214,6780,303487800,,,7426,,21-MAY-15 03:39:24,1002771,,,,,,,B
6215,6790,6133942,6133942,,7873,,27-AUG-15 00:52:28,1002771,21-JUL-15 10:12:12,6136942,1,22-JUL-15 00:00:00,14-AUG-18 00:00:00,,B
6216,6793,3142369,,,7969,,18-JUN-15 00:24:10,1002771,,,,,,,B
6217,6796,478745852,230698036,,7937,,21-FEB-17 03:58:29,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6218,6799,314835420,,,7790,,02-JUL-14 11:39:56,1002771,,,,,,,B
6219,6816,6133942,6133942,,7979,,27-AUG-15 00:52:28,1002771,21-JUL-15 10:12:12,6136942,1,22-JUL-15 00:00:00,14-AUG-18 00:00:00,,B
6220,6820,168336520,168336520,,7477,,08-NOV-16 00:53:55,1002771,30-SEP-16 12:49:02,1002771,0,,,,B
6221,6828,6130803,,,7948,,11-AUG-14 00:46:25,1002771,,,,,,,B
6222,6829,6133942,230698036,,7819,,30-JAN-17 00:03:44,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6223,6896,3142369,,,8185,,18-JUN-15 00:24:09,1002771,,,,,,,B
6224,6898,302676119,,,7885,,07-JUL-15 04:49:57,1002771,,,,,,,B
6225,6928,6130803,,,7946,,13-NOV-14 09:37:40,1002771,,,,,,,B
6226,6930,6130803,,,8240,,16-NOV-14 23:46:20,1002771,,,,,,,B
6227,5815,4023972,314835420,,5964,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6228,5816,4023972,314835420,,5990,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6229,5818,4023972,314835420,,6293,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6230,5820,4023972,314835420,,5892,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6231,5821,4023972,314835420,,5988,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6232,5823,4023972,314835420,,6376,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6233,5824,4023972,314835420,,6153,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6234,5826,4023972,314835420,,6053,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6235,5828,4023972,314835420,,5904,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6236,5829,4023972,314835420,,6221,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6237,5831,4023972,314835420,,6475,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6238,5833,4023972,314835420,,6450,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6239,5834,4023972,314835420,,6298,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6240,5856,4023972,314835420,,5899,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6241,5858,4023972,314835420,,5962,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6242,5859,4023972,314835420,,6169,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6243,5861,314835420,314835420,,6382,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6244,5863,314835420,314835420,,6140,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6245,5864,4023972,314835420,,6404,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6246,5866,314835420,314835420,,6284,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6247,5868,4023972,314835420,,6164,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6248,5869,314835420,314835420,,6481,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6249,5871,314835420,314835420,,6388,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6250,5872,314835420,314835420,,6490,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6251,5874,4023972,314835420,,6201,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6252,5876,4023972,314835420,,6425,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6253,5877,4023972,314835420,,6268,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6254,5879,4023972,314835420,,6121,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6255,5881,4023972,314835420,,6331,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6256,5882,4023972,314835420,,6219,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6257,5884,4023972,314835420,,6392,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6258,5886,314835420,314835420,,6141,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6259,5887,4023972,314835420,,6257,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6260,5889,4023972,314835420,,6262,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6261,5891,4023972,314835420,,6052,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6262,5892,314835420,314835420,,6182,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6263,5894,314835420,314835420,,6417,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6264,5895,314835420,314835420,,6112,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6265,5897,4023972,314835420,,6314,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6266,5899,314835420,314835420,,6467,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6267,5900,4023972,314835420,,6279,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6268,5902,314835420,314835420,,5927,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6269,5904,4023972,314835420,,5973,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6270,5905,4023972,314835420,,6455,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6271,5907,4023972,314835420,,6280,,04-DEC-12 10:01:03,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6272,5909,314835420,314835420,,6040,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6273,6931,3142369,,,7232,,18-JUN-15 00:24:09,1002771,,,,,,,B
6274,6938,3142369,,,8186,,18-JUN-15 00:24:11,1002771,,,,,,,B
6275,6942,6133942,,,8263,,27-NOV-14 22:52:06,1002771,,,,,,,B
6276,6946,4208792,254683473,,8261,,20-DEC-16 07:04:55,1002771,14-OCT-16 08:50:49,128135482,1,17-OCT-16 00:00:00,29-OCT-16 00:00:00,,B
6277,6948,303487800,,,7815,,04-JAN-17 00:56:02,1002771,,,,,,,B
6278,6950,4023972,314835420,,8229,,01-DEC-14 06:05:23,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6279,6957,3142369,,,8180,,18-JUN-15 00:24:09,1002771,,,,,,,B
6280,6958,4023972,314835420,,8032,,14-DEC-14 23:13:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6281,6959,303487800,,,7584,,04-JAN-17 00:56:02,1002771,,,,,,,B
6282,6965,54808266,,,7545,,04-NOV-16 14:53:06,1002771,,,,,,,B
6283,6975,314835420,314835420,,8038,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6284,6985,4208792,254683473,,8346,,20-DEC-16 07:04:55,1002771,19-DEC-16 00:55:48,4208792,1,20-DEC-16 00:00:00,30-DEC-16 00:00:00,,B
6285,6998,6138349,,,8357,,04-MAR-15 00:07:38,1002771,,,,,,,B
6286,7000,3142369,,,8085,,18-JUN-15 00:24:09,1002771,,,,,,,B
6287,7011,3142369,,,8378,,18-JUN-15 00:24:10,1002771,,,,,,,B
6288,7014,6130803,,,8151,,27-MAR-15 11:50:58,1002771,,,,,,,B
6289,7017,3142369,,,8392,,18-JUN-15 00:24:10,1002771,,,,,,,B
6290,7018,6138345,,,8380,,01-APR-15 10:33:28,1002771,,,,,,,B
6291,7029,168336520,168336520,,8405,,16-APR-15 00:28:40,1002771,30-SEP-16 12:49:02,1002771,0,,,,B
6292,7034,314835420,314835420,,8388,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6293,7037,314835420,314835420,,8389,,24-MAY-16 11:58:34,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6294,7038,314835420,314835420,,8390,,24-MAY-16 11:58:33,1002771,18-FEB-16 17:44:19,4023972,1,19-FEB-16 00:00:00,04-MAR-16 00:00:00,,B
6295,7042,168336520,168336520,,8424,,30-APR-15 04:55:31,1002771,30-SEP-16 12:49:02,1002771,0,,,,B
6296,7063,303487800,,,8443,,04-JAN-17 00:56:02,1002771,,,,,,,B
6297,7066,478745852,230698036,,8468,,21-FEB-17 03:58:29,1002771,15-AUG-16 18:28:17,1002771,1,15-AUG-16 00:00:00,20-AUG-16 00:00:00,,B
6298,7070,3142369,,,7783,,18-JUN-15 00:24:10,1002771,,,,,,,B
6299,7078,303487800,,,8477,,04-JAN-17 00:56:02,1002771,,,,,,,B
6300,7103,6133942,6133942,,8518,,27-AUG-15 00:52:29,1002771,21-JUL-15 10:12:12,6136942,1,22-JUL-15 00:00:00,14-AUG-18 00:00:00,,B
6301,7110,6136424,,,8476,,30-SEP-16 00:14:34,1002771,,,,,,,B
6302,7116,6130803,,,8526,,16-JUL-15 22:10:40,1002771,,,,,,,B
6303,6470,6133942,6133942,,6586,,27-AUG-15 00:52:29,1002771,21-JUL-15 10:12:12,6136942,1,22-JUL-15 00:00:00,14-AUG-18 00:00:00,,B
6304,6471,6133942,6133942,,6770,,27-AUG-15 00:52:29,1002771,21-JUL-15 10:12:12,6136942,1,22-JUL-15 00:00:00,14-AUG-18 00:00:00,,B
