ID,SHOPCODEAPPROVERSID,SHOPCODEPRIMARYAPPROVER,SHOPCODESECONDARYAPPROVER,SHOPCODETHIRDAPPROVER,MPNID,COUNTRYID,ADDDATE,ADDBY,MODDATE,MODBY,PRIMARYAPPROVERLEAVE,PRIMARYAPPROVERLEAVEFROM,PRIMARYAPPROVERLEAVETO,KITAPPROVER,CAT
10955,12282,6136127,,,10031,,04-APR-17 06:13:46,1002771,,,,,,,B
10956,12283,6136127,,,8944,,04-APR-17 06:13:46,1002771,,,,,,,B
10957,12284,6136127,,,19565,,04-APR-17 06:13:46,1002771,,,,,,,B
10958,12285,6136127,,,10026,,04-APR-17 06:13:46,1002771,,,,,,,B
10959,12286,6136127,,,8885,,04-APR-17 06:13:46,1002771,,,,,,,B
10960,12287,6136127,,,20758,,04-APR-17 06:13:46,1002771,,,,,,,B
10961,12288,6136127,,,21705,,04-APR-17 06:13:46,1002771,,,,,,,B
10962,12289,6136127,,,22056,,04-APR-17 06:13:46,1002771,,,,,,,B
10963,12290,6136127,,,23026,,04-APR-17 06:13:46,1002771,,,,,,,B
10964,12291,6136127,,,24011,,04-APR-17 06:13:46,1002771,,,,,,,B
10965,12292,6136127,,,24284,,04-APR-17 06:13:46,1002771,,,,,,,B
10966,12293,6136127,,,24513,,04-APR-17 06:13:46,1002771,,,,,,,B
10967,12294,6136127,,,23978,,04-APR-17 06:13:46,1002771,,,,,,,B
10968,12295,6136127,,,24072,,04-APR-17 06:13:46,1002771,,,,,,,B
10969,12296,6136127,,,25418,,04-APR-17 06:13:46,1002771,,,,,,,B
10970,12297,6136127,,,24344,,04-APR-17 06:13:46,1002771,,,,,,,B
10971,12298,6136127,,,23138,,03-APR-17 12:38:04,1002771,,,,,,,B
10972,12299,6136127,,,23425,,04-APR-17 06:13:46,1002771,,,,,,,B
10973,12300,6136127,,,23416,,04-APR-17 06:13:46,1002771,,,,,,,B
10974,12301,6136127,,,23720,,03-APR-17 12:38:04,1002771,,,,,,,B
10975,12302,6136127,,,23855,,04-APR-17 06:13:46,1002771,,,,,,,B
10976,12303,6136127,,,24296,,04-APR-17 06:13:46,1002771,,,,,,,B
10977,12304,6136127,,,23754,,04-APR-17 06:13:46,1002771,,,,,,,B
10978,12305,6136127,,,24206,,04-APR-17 06:13:46,1002771,,,,,,,B
10979,12306,6136127,,,23784,,04-APR-17 06:13:46,1002771,,,,,,,B
10980,12307,6136127,,,23996,,04-APR-17 06:13:46,1002771,,,,,,,B
10981,12308,6136127,,,24662,,04-APR-17 06:13:46,1002771,,,,,,,B
10982,12309,6136127,,,24720,,04-APR-17 06:13:46,1002771,,,,,,,B
10983,12310,6136127,,,23808,,04-APR-17 06:13:46,1002771,,,,,,,B
10984,12311,6136127,,,24716,,04-APR-17 06:13:46,1002771,,,,,,,B
10985,12312,6136127,,,24694,,04-APR-17 06:13:46,1002771,,,,,,,B
10986,12313,6136127,,,24600,,04-APR-17 06:13:46,1002771,,,,,,,B
10987,12314,6136127,,,24248,,04-APR-17 06:13:46,1002771,,,,,,,B
10988,12315,6136127,,,22199,,03-APR-17 12:38:04,1002771,,,,,,,B
10989,12316,6136127,,,23823,,04-APR-17 06:13:46,1002771,,,,,,,B
10990,12317,6136127,,,24152,,04-APR-17 06:13:46,1002771,,,,,,,B
10991,12318,6136127,,,25645,,04-APR-17 06:13:46,1002771,,,,,,,B
10992,12319,6136127,,,24649,,04-APR-17 06:13:46,1002771,,,,,,,B
10993,12320,6136127,,,23633,,04-APR-17 06:13:46,1002771,,,,,,,B
10994,12321,6136127,,,24504,,04-APR-17 06:13:46,1002771,,,,,,,B
10995,12322,6136127,,,23856,,04-APR-17 06:13:46,1002771,,,,,,,B
10996,12323,6136127,,,23738,,04-APR-17 06:13:46,1002771,,,,,,,B
10997,12324,6136127,,,23871,,04-APR-17 06:13:46,1002771,,,,,,,B
10998,12325,6136127,,,23495,,04-APR-17 06:13:46,1002771,,,,,,,B
10999,12326,6136127,,,25513,,04-APR-17 06:13:46,1002771,,,,,,,B
11000,12327,6136127,,,23020,,04-APR-17 06:13:46,1002771,,,,,,,B
11001,12328,6136127,,,22867,,03-APR-17 12:38:04,1002771,,,,,,,B
11002,12329,6136127,,,24811,,04-APR-17 06:13:46,1002771,,,,,,,B
11003,12330,6136127,,,24758,,04-APR-17 06:13:46,1002771,,,,,,,B
11004,12331,6136127,,,25554,,04-APR-17 06:13:46,1002771,,,,,,,B
11005,12332,6136127,,,24279,,04-APR-17 06:13:46,1002771,,,,,,,B
11006,12333,6136127,,,25631,,04-APR-17 06:13:46,1002771,,,,,,,B
11007,12334,6136127,,,24509,,04-APR-17 06:13:46,1002771,,,,,,,B
11008,12335,6136127,,,23753,,04-APR-17 06:13:46,1002771,,,,,,,B
11009,12336,6136127,,,24398,,04-APR-17 06:13:46,1002771,,,,,,,B
11010,12337,6136127,,,25011,,04-APR-17 06:13:46,1002771,,,,,,,B
11011,12338,6136127,,,24777,,04-APR-17 06:13:46,1002771,,,,,,,B
11012,12339,6136127,,,25612,,04-APR-17 06:13:46,1002771,,,,,,,B
11013,12340,6136127,,,23942,,04-APR-17 06:13:46,1002771,,,,,,,B
11014,12341,6136127,,,24200,,04-APR-17 06:13:46,1002771,,,,,,,B
11015,12342,6136127,,,25546,,04-APR-17 06:13:46,1002771,,,,,,,B
11016,12343,6136127,,,25632,,04-APR-17 06:13:46,1002771,,,,,,,B
11017,12344,6136127,,,25623,,04-APR-17 06:13:46,1002771,,,,,,,B
11018,12345,6136127,,,25589,,04-APR-17 06:13:46,1002771,,,,,,,B
11019,12346,6136127,,,25605,,04-APR-17 06:13:46,1002771,,,,,,,B
11020,12347,6136127,,,25567,,04-APR-17 06:13:46,1002771,,,,,,,B
11021,12348,6136127,,,9301,,04-APR-17 06:13:46,1002771,,,,,,,B
11022,11034,168336520,,,25453,,22-FEB-17 23:07:00,1002771,,,,,,,B
11023,11035,478745852,,,24664,,22-FEB-17 23:07:55,1002771,,,,,,,B
11024,11036,168336520,,,24972,,22-FEB-17 23:35:12,1002771,,,,,,,B
11025,11053,478745852,,,24912,,07-MAR-17 20:55:29,1002771,,,,,,,B
11026,11054,6130803,,,25522,,09-MAR-17 09:53:30,1002771,,,,,,,B
11027,11055,74069513,,,23459,,08-MAR-17 01:51:07,1002771,,,,,,,B
11028,11174,6136127,,,25501,,04-APR-17 06:13:48,1002771,,,,,,,B
11029,11176,6130803,,,25477,,22-MAR-17 04:05:43,1002771,,,,,,,B
11030,11177,6130803,,,25480,,22-MAR-17 04:07:01,1002771,,,,,,,B
11031,11178,6130803,,,25456,,22-MAR-17 04:07:44,1002771,,,,,,,B
11032,11179,6136127,,,25551,,04-APR-17 06:13:48,1002771,,,,,,,B
11033,11180,532595739,,,25584,,22-MAR-17 06:28:45,1002771,,,,,,,B
11034,11187,478745852,,,24799,,28-MAR-17 00:26:33,1002771,,,,,,,B
11035,11189,6136127,,,25609,,04-APR-17 06:13:47,1002771,,,,,,,B
11036,11190,6136127,,,25628,,04-APR-17 06:13:47,1002771,,,,,,,B
11037,11191,6136127,,,25629,,04-APR-17 06:13:48,1002771,,,,,,,B
11038,11192,6136127,,,23919,,04-APR-17 06:13:47,1002771,,,,,,,B
11039,11193,6136127,,,19832,,04-APR-17 06:13:48,1002771,,,,,,,B
11040,11194,6136127,,,20021,,04-APR-17 06:13:48,1002771,,,,,,,B
11041,11195,6130803,,,25487,,28-MAR-17 00:43:32,1002771,,,,,,,B
11042,11196,6130803,,,25484,,28-MAR-17 03:07:28,1002771,,,,,,,B
11043,11197,6136127,,,25606,,04-APR-17 06:13:47,1002771,,,,,,,B
11044,11320,6136127,,,9528,,04-APR-17 06:13:47,1002771,,,,,,,B
11045,11321,6136127,,,20254,,04-APR-17 06:13:48,1002771,,,,,,,B
11046,11325,6136127,,,25614,,04-APR-17 06:13:48,1002771,,,,,,,B
11047,11326,6136127,,,9086,,04-APR-17 06:13:46,1002771,,,,,,,B
11048,11327,6136127,,,9498,,04-APR-17 06:13:46,1002771,,,,,,,B
11049,11328,6136127,,,10023,,04-APR-17 06:13:46,1002771,,,,,,,B
11050,11329,6136127,,,9092,,04-APR-17 06:13:46,1002771,,,,,,,B
11051,11330,6136127,,,9365,,04-APR-17 06:13:46,1002771,,,,,,,B
11052,11331,6136127,,,9420,,04-APR-17 06:13:46,1002771,,,,,,,B
11053,11332,6136127,,,9283,,04-APR-17 06:13:46,1002771,,,,,,,B
11054,11333,6136127,,,9548,,04-APR-17 06:13:46,1002771,,,,,,,B
11055,11334,6136127,,,22660,,31-MAR-17 13:19:55,1002771,,,,,,,B
11056,11335,6136127,,,25644,,04-APR-17 06:13:46,1002771,,,,,,,B
11057,11336,6136127,,,22618,,31-MAR-17 13:19:55,1002771,,,,,,,B
11058,11337,6136127,,,19672,,04-APR-17 06:13:46,1002771,,,,,,,B
11059,11338,6136127,,,19781,,04-APR-17 06:13:46,1002771,,,,,,,B
11060,11339,6136127,,,19523,,04-APR-17 06:13:46,1002771,,,,,,,B
11061,11340,6136127,,,19570,,04-APR-17 06:13:46,1002771,,,,,,,B
11062,11341,6136127,,,19220,,04-APR-17 06:13:46,1002771,,,,,,,B
11063,11342,6136127,,,19939,,04-APR-17 06:13:46,1002771,,,,,,,B
11064,11343,6136127,,,19174,,04-APR-17 06:13:46,1002771,,,,,,,B
11065,11344,6136127,,,19688,,04-APR-17 06:13:46,1002771,,,,,,,B
11066,11345,6136127,,,20213,,04-APR-17 06:13:46,1002771,,,,,,,B
11067,11346,6136127,,,9226,,04-APR-17 06:13:46,1002771,,,,,,,B
11068,11347,6136127,,,20192,,04-APR-17 06:13:46,1002771,,,,,,,B
11069,11348,6136127,,,9915,,04-APR-17 06:13:46,1002771,,,,,,,B
11070,11349,6136127,,,20185,,04-APR-17 06:13:46,1002771,,,,,,,B
11071,11350,6136127,,,9416,,04-APR-17 06:13:46,1002771,,,,,,,B
11072,11351,6136127,,,10072,,04-APR-17 06:13:46,1002771,,,,,,,B
11073,11352,6136127,,,10031,,04-APR-17 06:13:46,1002771,,,,,,,B
11074,11353,6136127,,,8944,,04-APR-17 06:13:46,1002771,,,,,,,B
11075,11354,6136127,,,19565,,04-APR-17 06:13:46,1002771,,,,,,,B
11076,11355,6136127,,,10026,,04-APR-17 06:13:46,1002771,,,,,,,B
11077,11356,6136127,,,8885,,04-APR-17 06:13:46,1002771,,,,,,,B
11078,11357,6136127,,,20758,,04-APR-17 06:13:46,1002771,,,,,,,B
11079,11358,6136127,,,21705,,04-APR-17 06:13:46,1002771,,,,,,,B
11080,11359,6136127,,,22056,,04-APR-17 06:13:46,1002771,,,,,,,B
11081,11360,6136127,,,23026,,04-APR-17 06:13:46,1002771,,,,,,,B
11082,11361,6136127,,,24011,,04-APR-17 06:13:46,1002771,,,,,,,B
11083,11362,6136127,,,24284,,04-APR-17 06:13:46,1002771,,,,,,,B
11084,11363,6136127,,,24513,,04-APR-17 06:13:46,1002771,,,,,,,B
11085,11364,6136127,,,23978,,04-APR-17 06:13:46,1002771,,,,,,,B
11086,11365,6136127,,,24072,,04-APR-17 06:13:46,1002771,,,,,,,B
11087,11366,6136127,,,25418,,04-APR-17 06:13:46,1002771,,,,,,,B
11088,11367,6136127,,,24344,,04-APR-17 06:13:46,1002771,,,,,,,B
11089,11368,6136127,,,23138,,03-APR-17 12:38:04,1002771,,,,,,,B
11090,11369,6136127,,,23425,,04-APR-17 06:13:46,1002771,,,,,,,B
11091,11370,6136127,,,23416,,04-APR-17 06:13:46,1002771,,,,,,,B
11092,11371,6136127,,,23720,,03-APR-17 12:38:04,1002771,,,,,,,B
11093,11372,6136127,,,23855,,04-APR-17 06:13:46,1002771,,,,,,,B
11094,11373,6136127,,,24296,,04-APR-17 06:13:46,1002771,,,,,,,B
11095,11374,6136127,,,23754,,04-APR-17 06:13:46,1002771,,,,,,,B
11096,11375,6136127,,,24206,,04-APR-17 06:13:46,1002771,,,,,,,B
11097,11376,6136127,,,23784,,04-APR-17 06:13:46,1002771,,,,,,,B
11098,11377,6136127,,,23996,,04-APR-17 06:13:46,1002771,,,,,,,B
11099,11378,6136127,,,24662,,04-APR-17 06:13:46,1002771,,,,,,,B
11100,11379,6136127,,,24720,,04-APR-17 06:13:46,1002771,,,,,,,B
11101,11380,6136127,,,23808,,04-APR-17 06:13:46,1002771,,,,,,,B
11102,11381,6136127,,,24716,,04-APR-17 06:13:46,1002771,,,,,,,B
11103,11382,6136127,,,24694,,04-APR-17 06:13:46,1002771,,,,,,,B
11104,11383,6136127,,,24600,,04-APR-17 06:13:46,1002771,,,,,,,B
11105,11384,6136127,,,24248,,04-APR-17 06:13:46,1002771,,,,,,,B
11106,11385,6136127,,,22199,,03-APR-17 12:38:04,1002771,,,,,,,B
11107,11386,6136127,,,23823,,04-APR-17 06:13:46,1002771,,,,,,,B
11108,11387,6136127,,,24152,,04-APR-17 06:13:46,1002771,,,,,,,B
11109,11388,6136127,,,25645,,04-APR-17 06:13:46,1002771,,,,,,,B
11110,11389,6136127,,,24649,,04-APR-17 06:13:46,1002771,,,,,,,B
11111,11390,6136127,,,23633,,04-APR-17 06:13:46,1002771,,,,,,,B
11112,11391,6136127,,,24504,,04-APR-17 06:13:46,1002771,,,,,,,B
11113,11392,6136127,,,23856,,04-APR-17 06:13:46,1002771,,,,,,,B
11114,11393,6136127,,,23738,,04-APR-17 06:13:46,1002771,,,,,,,B
11115,11394,6136127,,,23871,,04-APR-17 06:13:46,1002771,,,,,,,B
11116,11395,6136127,,,23495,,04-APR-17 06:13:46,1002771,,,,,,,B
11117,11396,6136127,,,25513,,04-APR-17 06:13:46,1002771,,,,,,,B
11118,11397,6136127,,,23020,,04-APR-17 06:13:46,1002771,,,,,,,B
11119,11398,6136127,,,22867,,03-APR-17 12:38:04,1002771,,,,,,,B
11120,11399,6136127,,,24811,,04-APR-17 06:13:46,1002771,,,,,,,B
11121,11400,6136127,,,24758,,04-APR-17 06:13:46,1002771,,,,,,,B
11122,11401,6136127,,,25554,,04-APR-17 06:13:46,1002771,,,,,,,B
11123,11402,6136127,,,24279,,04-APR-17 06:13:46,1002771,,,,,,,B
11124,11403,6136127,,,25631,,04-APR-17 06:13:46,1002771,,,,,,,B
11125,11404,6136127,,,24509,,04-APR-17 06:13:46,1002771,,,,,,,B
11126,11405,6136127,,,23753,,04-APR-17 06:13:46,1002771,,,,,,,B
11127,11406,6136127,,,24398,,04-APR-17 06:13:46,1002771,,,,,,,B
11128,11407,6136127,,,25011,,04-APR-17 06:13:46,1002771,,,,,,,B
11129,11408,6136127,,,24777,,04-APR-17 06:13:46,1002771,,,,,,,B
11130,11409,6136127,,,25612,,04-APR-17 06:13:46,1002771,,,,,,,B
11131,11410,6136127,,,23942,,04-APR-17 06:13:46,1002771,,,,,,,B
11132,11411,6136127,,,24200,,04-APR-17 06:13:46,1002771,,,,,,,B
11133,11412,6136127,,,25546,,04-APR-17 06:13:46,1002771,,,,,,,B
11134,11413,6136127,,,25632,,04-APR-17 06:13:46,1002771,,,,,,,B
11135,11414,6136127,,,25623,,04-APR-17 06:13:46,1002771,,,,,,,B
11136,11415,6136127,,,25589,,04-APR-17 06:13:46,1002771,,,,,,,B
11137,11416,6136127,,,25605,,04-APR-17 06:13:46,1002771,,,,,,,B
11138,11417,6136127,,,25567,,04-APR-17 06:13:46,1002771,,,,,,,B
11139,11418,6136127,,,9301,,04-APR-17 06:13:46,1002771,,,,,,,B
11140,11419,6136127,,,9142,,04-APR-17 06:13:46,1002771,,,,,,,B
11141,11420,6136127,,,10369,,04-APR-17 06:13:46,1002771,,,,,,,B
11142,11421,6136127,,,9030,,04-APR-17 06:13:46,1002771,,,,,,,B
11143,11422,6136127,,,9419,,04-APR-17 06:13:46,1002771,,,,,,,B
11144,11423,6136127,,,10015,,04-APR-17 06:13:46,1002771,,,,,,,B
11145,11424,6136127,,,24577,,04-APR-17 06:13:46,1002771,,,,,,,B
11146,11425,6136127,,,23749,,04-APR-17 06:13:46,1002771,,,,,,,B
11147,11426,6136127,,,22321,,03-APR-17 12:38:04,1002771,,,,,,,B
11148,11427,6136127,,,19475,,04-APR-17 06:13:46,1002771,,,,,,,B
11149,11428,6136127,,,18809,,04-APR-17 06:13:46,1002771,,,,,,,B
11150,11429,6136127,,,18782,,04-APR-17 06:13:46,1002771,,,,,,,B
11151,11430,6136127,,,18767,,04-APR-17 06:13:46,1002771,,,,,,,B
11152,11431,6136127,,,18862,,04-APR-17 06:13:46,1002771,,,,,,,B
11153,11432,6136127,,,19974,,04-APR-17 06:13:46,1002771,,,,,,,B
11154,11433,6136127,,,23735,,03-APR-17 12:38:04,1002771,,,,,,,B
11155,11434,6136127,,,19720,,04-APR-17 06:13:46,1002771,,,,,,,B
11156,11435,6136127,,,19927,,04-APR-17 06:13:46,1002771,,,,,,,B
11157,11436,6136127,,,18830,,04-APR-17 06:13:46,1002771,,,,,,,B
11158,11437,6136127,,,19949,,04-APR-17 06:13:46,1002771,,,,,,,B
11159,11438,6136127,,,10027,,04-APR-17 06:13:46,1002771,,,,,,,B
11160,11439,6136127,,,9085,,04-APR-17 06:13:46,1002771,,,,,,,B
11161,11440,6136127,,,9922,,04-APR-17 06:13:47,1002771,,,,,,,B
11162,11441,6136127,,,19433,,04-APR-17 06:13:47,1002771,,,,,,,B
11163,11442,6136127,,,20133,,04-APR-17 06:13:47,1002771,,,,,,,B
11164,11443,6136127,,,9220,,04-APR-17 06:13:47,1002771,,,,,,,B
11165,11444,6136127,,,19850,,04-APR-17 06:13:47,1002771,,,,,,,B
11166,11445,6136127,,,9138,,04-APR-17 06:13:47,1002771,,,,,,,B
11167,11446,6136127,,,18979,,04-APR-17 06:13:47,1002771,,,,,,,B
11168,11447,6136127,,,19599,,04-APR-17 06:13:47,1002771,,,,,,,B
11169,11448,6136127,,,22370,,03-APR-17 12:38:04,1002771,,,,,,,B
11170,11449,6136127,,,21317,,04-APR-17 06:13:47,1002771,,,,,,,B
11171,11450,6136127,,,22127,,04-APR-17 06:13:47,1002771,,,,,,,B
11172,11451,6136127,,,22042,,04-APR-17 06:13:47,1002771,,,,,,,B
11173,11452,6136127,,,21617,,04-APR-17 06:13:47,1002771,,,,,,,B
11174,11453,6136127,,,9946,,04-APR-17 06:13:47,1002771,,,,,,,B
11175,11454,6136127,,,24682,,04-APR-17 06:13:47,1002771,,,,,,,B
11176,11455,6136127,,,24337,,04-APR-17 06:13:47,1002771,,,,,,,B
11177,11456,6136127,,,24371,,04-APR-17 06:13:47,1002771,,,,,,,B
11178,11457,6136127,,,23939,,04-APR-17 06:13:47,1002771,,,,,,,B
11179,11458,6136127,,,24138,,04-APR-17 06:13:47,1002771,,,,,,,B
11180,11459,6136127,,,23694,,03-APR-17 12:38:04,1002771,,,,,,,B
11181,11460,6136127,,,24243,,04-APR-17 06:13:47,1002771,,,,,,,B
11182,11461,6136127,,,24073,,04-APR-17 06:13:47,1002771,,,,,,,B
11183,11462,6136127,,,23421,,04-APR-17 06:13:47,1002771,,,,,,,B
11184,11463,6136127,,,24770,,04-APR-17 06:13:47,1002771,,,,,,,B
11185,11464,6136127,,,23964,,04-APR-17 06:13:47,1002771,,,,,,,B
11186,11465,6136127,,,24771,,04-APR-17 06:13:47,1002771,,,,,,,B
11187,11466,6136127,,,23919,,04-APR-17 06:13:47,1002771,,,,,,,B
11188,11467,6136127,,,24172,,04-APR-17 06:13:47,1002771,,,,,,,B
11189,11468,6136127,,,23448,,04-APR-17 06:13:47,1002771,,,,,,,B
11190,11469,6136127,,,24282,,04-APR-17 06:13:47,1002771,,,,,,,B
11191,11470,6136127,,,24730,,04-APR-17 06:13:47,1002771,,,,,,,B
11192,11471,6136127,,,23943,,04-APR-17 06:13:47,1002771,,,,,,,B
11193,11472,6136127,,,24505,,04-APR-17 06:13:47,1002771,,,,,,,B
11194,11473,6136127,,,23465,,04-APR-17 06:13:47,1002771,,,,,,,B
11195,11474,6136127,,,24594,,04-APR-17 06:13:47,1002771,,,,,,,B
11196,11475,6136127,,,24693,,04-APR-17 06:13:47,1002771,,,,,,,B
11197,11476,6136127,,,24295,,04-APR-17 06:13:47,1002771,,,,,,,B
11198,11477,6136127,,,25419,,04-APR-17 06:13:47,1002771,,,,,,,B
11199,11478,6136127,,,24566,,04-APR-17 06:13:47,1002771,,,,,,,B
11200,11479,6136127,,,25604,,04-APR-17 06:13:47,1002771,,,,,,,B
11201,11480,6136127,,,25252,,04-APR-17 06:13:47,1002771,,,,,,,B
11202,11481,6136127,,,25351,,04-APR-17 06:13:47,1002771,,,,,,,B
11203,11482,6136127,,,24816,,04-APR-17 06:13:47,1002771,,,,,,,B
11204,11483,6136127,,,24807,,04-APR-17 06:13:47,1002771,,,,,,,B
11205,11484,6136127,,,9131,,04-APR-17 06:13:47,1002771,,,,,,,B
11206,11485,6136127,,,25555,,04-APR-17 06:13:47,1002771,,,,,,,B
11207,11486,6136127,,,25557,,04-APR-17 06:13:47,1002771,,,,,,,B
11208,11487,6136127,,,24982,,04-APR-17 06:13:47,1002771,,,,,,,B
11209,11488,6136127,,,23886,,04-APR-17 06:13:47,1002771,,,,,,,B
11210,11489,6136127,,,23872,,04-APR-17 06:13:47,1002771,,,,,,,B
11211,11490,6136127,,,24049,,04-APR-17 06:13:47,1002771,,,,,,,B
11212,11491,6136127,,,25548,,04-APR-17 06:13:47,1002771,,,,,,,B
11213,11008,478745852,,,2902,,21-FEB-17 03:58:31,1002771,,,,,,,B
11214,11009,478745852,,,2469,,21-FEB-17 03:58:31,1002771,,,,,,,B
11215,11010,478745852,,,4434,,21-FEB-17 03:58:31,1002771,,,,,,,B
11216,11011,478745852,,,7554,,21-FEB-17 03:58:31,1002771,,,,,,,B
11217,11012,478745852,,,3234,,21-FEB-17 03:58:31,1002771,,,,,,,B
11218,11013,478745852,,,8736,,21-FEB-17 03:58:31,1002771,,,,,,,B
11219,11014,478745852,,,8737,,21-FEB-17 03:58:31,1002771,,,,,,,B
11220,11015,478745852,,,22791,,21-FEB-17 03:58:31,1002771,,,,,,,B
11221,11016,478745852,,,22844,,21-FEB-17 03:58:31,1002771,,,,,,,B
11222,11017,478745852,,,22910,,21-FEB-17 03:58:31,1002771,,,,,,,B
11223,11018,478745852,,,23620,,21-FEB-17 03:58:31,1002771,,,,,,,B
11224,11019,478745852,,,23629,,21-FEB-17 03:58:31,1002771,,,,,,,B
11225,11020,478745852,,,24861,,21-FEB-17 03:58:31,1002771,,,,,,,B
11226,11021,478745852,,,24216,,21-FEB-17 03:58:31,1002771,,,,,,,B
11227,11022,478745852,,,22543,,21-FEB-17 03:58:31,1002771,,,,,,,B
11228,11023,478745852,,,22485,,21-FEB-17 03:58:31,1002771,,,,,,,B
11229,11024,478745852,,,22155,,21-FEB-17 03:58:31,1002771,,,,,,,B
11230,11025,478745852,,,22156,,21-FEB-17 03:58:31,1002771,,,,,,,B
11231,11026,478745852,,,22234,,21-FEB-17 03:58:31,1002771,,,,,,,B
11232,11027,478745852,,,22254,,21-FEB-17 03:58:31,1002771,,,,,,,B
11233,11028,478745852,,,22274,,21-FEB-17 03:58:31,1002771,,,,,,,B
11234,11029,478745852,,,22406,,21-FEB-17 03:58:31,1002771,,,,,,,B
11235,11030,478745852,,,22415,,21-FEB-17 03:58:31,1002771,,,,,,,B
11236,11031,478745852,,,22453,,21-FEB-17 03:58:31,1002771,,,,,,,B
11237,11033,6136127,,,25424,,04-APR-17 06:13:48,1002771,,,,,,,B
11238,11041,4023972,,,25476,,03-MAR-17 00:03:35,1002771,,,,,,,B
11239,11050,6136127,,,25515,,04-APR-17 06:13:47,1002771,,,,,,,B
11240,11059,6130803,,,25482,,08-MAR-17 23:20:58,1002771,,,,,,,B
11241,11060,478745852,,,25536,,08-MAR-17 23:22:37,1002771,,,,,,,B
11242,11062,6130803,,,25489,,09-MAR-17 04:42:17,1002771,,,,,,,B
11243,11063,6130803,,,25485,,09-MAR-17 04:43:02,1002771,,,,,,,B
11244,11065,6136127,,,25517,,04-APR-17 06:13:47,1002771,,,,,,,B
11245,11080,532595739,,,25547,,14-MAR-17 01:26:09,1002771,,,,,,,B
11246,11188,478745852,,,25525,,28-MAR-17 00:27:55,1002771,,,,,,,B
11247,11492,6136127,,,24094,,04-APR-17 06:13:47,1002771,,,,,,,B
11248,11493,6136127,,,24761,,04-APR-17 06:13:47,1002771,,,,,,,B
11249,11494,6136127,,,23971,,04-APR-17 06:13:47,1002771,,,,,,,B
11250,11495,6136127,,,24586,,04-APR-17 06:13:47,1002771,,,,,,,B
11251,11496,6136127,,,25611,,04-APR-17 06:13:47,1002771,,,,,,,B
11252,11497,6136127,,,22519,,03-APR-17 12:38:04,1002771,,,,,,,B
11253,11498,6136127,,,24462,,04-APR-17 06:13:47,1002771,,,,,,,B
11254,11499,6136127,,,25538,,04-APR-17 06:13:47,1002771,,,,,,,B
11255,11500,6136127,,,25607,,04-APR-17 06:13:47,1002771,,,,,,,B
11256,11501,6136127,,,25539,,04-APR-17 06:13:47,1002771,,,,,,,B
11257,11502,6136127,,,25359,,04-APR-17 06:13:47,1002771,,,,,,,B
11258,11503,6136127,,,25500,,04-APR-17 06:13:47,1002771,,,,,,,B
11259,11504,6136127,,,9700,,04-APR-17 06:13:47,1002771,,,,,,,B
11260,11505,6136127,,,9462,,04-APR-17 06:13:47,1002771,,,,,,,B
11261,11506,6136127,,,9929,,04-APR-17 06:13:47,1002771,,,,,,,B
11262,11507,6136127,,,9477,,04-APR-17 06:13:47,1002771,,,,,,,B
11263,11508,6136127,,,9549,,04-APR-17 06:13:47,1002771,,,,,,,B
11264,11509,6136127,,,9362,,04-APR-17 06:13:47,1002771,,,,,,,B
11265,11510,6136127,,,9445,,04-APR-17 06:13:47,1002771,,,,,,,B
11266,11511,6136127,,,9221,,04-APR-17 06:13:47,1002771,,,,,,,B
11267,11512,6136127,,,23648,,04-APR-17 06:13:47,1002771,,,,,,,B
11268,11513,6136127,,,23650,,04-APR-17 06:13:47,1002771,,,,,,,B
11269,11514,6136127,,,23086,,03-APR-17 12:38:05,1002771,,,,,,,B
11270,11515,6136127,,,22215,,03-APR-17 12:38:05,1002771,,,,,,,B
11271,11516,6136127,,,19357,,04-APR-17 06:13:47,1002771,,,,,,,B
11272,11517,6136127,,,19783,,04-APR-17 06:13:47,1002771,,,,,,,B
11273,11518,6136127,,,18882,,04-APR-17 06:13:47,1002771,,,,,,,B
11274,11519,6136127,,,9474,,04-APR-17 06:13:47,1002771,,,,,,,B
11275,11520,6136127,,,9087,,04-APR-17 06:13:47,1002771,,,,,,,B
11276,11521,6136127,,,20044,,04-APR-17 06:13:47,1002771,,,,,,,B
11277,11522,6136127,,,22379,,03-APR-17 12:38:05,1002771,,,,,,,B
11278,11523,6136127,,,19002,,04-APR-17 06:13:47,1002771,,,,,,,B
11279,11524,6136127,,,19321,,04-APR-17 06:13:47,1002771,,,,,,,B
11280,11525,6136127,,,20150,,04-APR-17 06:13:47,1002771,,,,,,,B
11281,11526,6136127,,,19065,,04-APR-17 06:13:47,1002771,,,,,,,B
11282,11527,6136127,,,20239,,04-APR-17 06:13:47,1002771,,,,,,,B
11283,11528,6136127,,,19460,,04-APR-17 06:13:47,1002771,,,,,,,B
11284,11529,6136127,,,18932,,04-APR-17 06:13:47,1002771,,,,,,,B
11285,11530,6136127,,,18760,,04-APR-17 06:13:47,1002771,,,,,,,B
11286,11531,6136127,,,19814,,04-APR-17 06:13:47,1002771,,,,,,,B
11287,11532,6136127,,,19030,,04-APR-17 06:13:47,1002771,,,,,,,B
11288,11533,6136127,,,19591,,04-APR-17 06:13:47,1002771,,,,,,,B
11289,11534,6136127,,,23074,,04-APR-17 06:13:47,1002771,,,,,,,B
